,#1,#2,#3,#4,#5,#6,#7,#8
202,Topics in Biotechnology,ALS,192,551,003,29,3.679,"[58.6, 13.8, 24.1, None, None, None, None, None, None, None, None, None, 3.4, None, None]"
203,Topics in Biotechnology,ALS,192,551,004,15,3.833,"[73.3, 20.0, 6.7, None, None, None, None, None, None, None, None, None, None, None, None]"
204,Senior Honors Thesis,ALS,192,682,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
205,Senior Thesis,ALS,192,692,098,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
206,Senior Thesis,ALS,192,699,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
207,Senior Thesis,ALS,192,699,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
208,Senior Thesis,ALS,192,699,013,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
209,Senior Thesis,ALS,192,699,030,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
210,Senior Thesis,ALS,192,699,034,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
211,Senior Thesis,ALS,192,699,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
212,Senior Thesis,ALS,192,699,049,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
213,Senior Thesis,ALS,192,699,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
214,Senior Thesis,ALS,192,699,058,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
215,Senior Thesis,ALS,192,699,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
216,Senior Thesis,ALS,192,699,071,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
217,Senior Thesis,ALS,192,699,072,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
218,Senior Thesis,ALS,192,699,073,6,3.893,"[83.3, 16.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
219,Senior Thesis,ALS,192,699,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
220,Senior Thesis,ALS,192,699,091,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
221,Senior Thesis,ALS,192,699,094,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
222,Senior Thesis,ALS,192,699,095,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
223,Senior Thesis,ALS,192,699,096,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
224,Senior Thesis,ALS,192,699,098,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
225,Microbial Symbiosis,ALS,192,710,001,21,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
226,Seminar,ALS,192,731,001,35,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
227,Adv Problems in Microbiology,ALS,192,811,001,12,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
228,Adv Problems in Microbiology,ALS,192,875,003,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
229,Adv Problems in Microbiology,ALS,192,875,004,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
230,Advanced Seminar,ALS,192,901,001,26,4.0,"[96.2, None, None, None, None, None, None, 3.8, None, None, None, None, None, None, None]"
231,Smr-Molecular Biosci (Adv),ALS,192,914,001,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
232,Biotechnol Traing Prgm Smr,ALS,192,932,001,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
233,Biotechnol Traing Prgm Smr,ALS,192,990,005,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
234,Biotechnol Traing Prgm Smr,ALS,192,990,006,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
235,Biotechnol Traing Prgm Smr,ALS,192,990,008,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
236,Biotechnol Traing Prgm Smr,ALS,192,990,009,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
237,Biotechnol Traing Prgm Smr,ALS,192,990,014,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
238,Biotechnol Traing Prgm Smr,ALS,192,990,023,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
239,Biotechnol Traing Prgm Smr,ALS,192,990,026,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
240,Biotechnol Traing Prgm Smr,ALS,192,990,030,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
241,Biotechnol Traing Prgm Smr,ALS,192,990,034,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
242,Biotechnol Traing Prgm Smr,ALS,192,990,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
243,Biotechnol Traing Prgm Smr,ALS,192,990,057,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
244,Biotechnol Traing Prgm Smr,ALS,192,990,061,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
245,Biotechnol Traing Prgm Smr,ALS,192,990,071,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
246,Biotechnol Traing Prgm Smr,ALS,192,990,073,6,,"[None, None, None, None, None, None, None, 16.7, None, None, None, 83.3, None, None, None]"
247,Biotechnol Traing Prgm Smr,ALS,192,990,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
248,MICROBIOLOGY,ALS,192,990,095,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
249,MICROBIOLOGY,ALS,192,990,098,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
250,Biochemistry Freshman Seminar,ALS,200,100,001,29,3.983,"[96.6, 3.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
251,"Mol Mech, Human Health, You",ALS,200,104,001,22,4.0,"[95.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 4.5]"
252,Honors Independent Study,ALS,200,289,059,14,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
253,Honors Independent Study,ALS,200,299,039,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
254,Honors Independent Study,ALS,200,299,040,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
255,Honors Independent Study,ALS,200,299,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
256,Honors Independent Study,ALS,200,299,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
257,Honors Independent Study,ALS,200,299,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
258,Honors Independent Study,ALS,200,299,046,18,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
259,Honors Independent Study,ALS,200,299,049,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
260,Honors Independent Study,ALS,200,299,051,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
261,Honors Independent Study,ALS,200,299,053,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
262,Honors Independent Study,ALS,200,299,054,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
263,Honors Independent Study,ALS,200,299,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
264,Honors Independent Study,ALS,200,299,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
265,Honors Independent Study,ALS,200,299,061,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
266,Honors Independent Study,ALS,200,299,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
267,Honors Independent Study,ALS,200,299,074,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
268,Honors Independent Study,ALS,200,299,075,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
269,Honors Independent Study,ALS,200,299,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
270,Honors Independent Study,ALS,200,299,079,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
271,Honors Independent Study,ALS,200,299,080,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
272,Special Topics,ALS,200,375,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
273,Introduction-Biochemistry,ALS,200,501,001,520,3.009,"[25.6, 14.2, 27.1, 8.7, 20.4, 3.3, 0.2, 0.4, None, None, None, None, 0.2, None, None]"
274,General Biochemistry II,ALS,200,508,001,160,2.741,"[13.8, 10.6, 33.1, 14.4, 17.5, 8.1, 1.3, None, None, None, None, None, None, None, 1.3]"
275,Biochm Prin-Human&Anml Nutr,ALS,200,510,001,52,3.183,"[42.3, 13.5, 17.3, 7.7, 13.5, 3.8, 1.9, None, None, None, None, None, None, None, None]"
276,Topics in Medical Biochem,ALS,200,550,001,54,3.186,"[24.1, 9.3, 48.1, 7.4, 3.7, 1.9, None, 3.7, None, None, None, None, 1.9, None, None]"
277,Biochemical Methods,ALS,200,551,001,120,3.338,"[37.5, 30.8, 14.2, 6.7, 5.8, 5.0, None, None, None, None, None, None, None, None, None]"
278,Biology of Viruses,ALS,200,575,001,36,2.722,"[22.2, 8.3, 22.2, 13.9, 22.2, 8.3, 2.8, None, None, None, None, None, None, None, None]"
279,Math Mthds for Systems Biology,ALS,200,609,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
280,Adv Nutr: Metab-Macronutrients,ALS,200,619,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
281,Eukaryotic Molecular Biology,ALS,200,620,001,44,3.352,"[22.7, 29.5, 43.2, 4.5, None, None, None, None, None, None, None, None, None, None, None]"
282,Coenzymes&Cofactors-Enzymology,ALS,200,625,001,15,3.067,"[13.3, 20.0, 40.0, 20.0, 6.7, None, None, None, None, None, None, None, None, None, None]"
283,Senior Honors Thesis,ALS,200,681,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
284,Senior Honors Thesis,ALS,200,682,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
285,Senior Honors Thesis,ALS,200,682,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
286,Senior Honors Thesis,ALS,200,682,053,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
287,Senior Honors Thesis,ALS,200,682,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
288,Senior Honors Thesis,ALS,200,682,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
289,Senior Honors Thesis,ALS,200,682,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
290,Senior Thesis,ALS,200,691,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
291,BIOCHEMISTRY,ALS,200,692,039,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
292,BIOCHEMISTRY,ALS,200,692,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
293,BIOCHEMISTRY,ALS,200,692,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
294,BIOCHEMISTRY,ALS,200,692,073,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
295,BIOCHEMISTRY,ALS,200,692,078,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
296,Senior Thesis,ALS,200,699,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
297,Senior Thesis,ALS,200,699,033,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
298,Senior Thesis,ALS,200,699,039,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
299,Senior Thesis,ALS,200,699,040,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
300,Senior Thesis,ALS,200,699,041,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
301,Senior Thesis,ALS,200,699,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
302,Senior Thesis,ALS,200,699,049,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
303,Senior Thesis,ALS,200,699,051,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
304,Senior Thesis,ALS,200,699,053,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
305,Senior Thesis,ALS,200,699,054,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
306,Senior Thesis,ALS,200,699,058,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
307,Senior Thesis,ALS,200,699,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
308,Senior Thesis,ALS,200,699,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
309,Senior Thesis,ALS,200,699,069,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
310,Senior Thesis,ALS,200,699,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
311,Senior Thesis,ALS,200,699,072,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
312,Senior Thesis,ALS,200,699,073,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
313,Senior Thesis,ALS,200,699,074,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
314,Senior Thesis,ALS,200,699,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
315,Senior Thesis,ALS,200,699,076,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
316,Senior Thesis,ALS,200,699,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
317,Senior Thesis,ALS,200,699,078,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
318,Senior Thesis,ALS,200,699,079,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
319,Senior Thesis,ALS,200,699,081,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
320,Special Problems,ALS,200,729,002,29,4.0,"[13.8, None, None, None, None, None, None, 86.2, None, None, None, None, None, None, None]"
