,#1,#2,#3,#4,#5,#6,#7,#8
4709,Elementary Korean,L&S,295,105,001,66,3.269,"[40.9, 18.2, 15.2, 10.6, 9.1, 4.5, None, 1.5, None, None, None, None, None, None, None]"
4710,Elementary Korean,L&S,295,122,001,11,3.95,"[81.8, 9.1, None, None, None, None, None, 9.1, None, None, None, None, None, None, None]"
4711,Elementary Korean,L&S,295,122,002,9,3.75,"[44.4, 44.4, None, None, None, None, None, 11.1, None, None, None, None, None, None, None]"
4712,Elementary Japanese,L&S,295,124,001,28,3.821,"[71.4, 21.4, 7.1, None, None, None, None, None, None, None, None, None, None, None, None]"
4713,Third Semester Chinese,L&S,295,201,001,52,3.853,"[82.7, 5.8, 7.7, None, 1.9, None, None, 1.9, None, None, None, None, None, None, None]"
4714,Third Semester Japanese,L&S,295,203,001,41,3.22,"[41.5, 17.1, 24.4, 2.4, 7.3, 2.4, 4.9, None, None, None, None, None, None, None, None]"
4715,Asian Religions,L&S,295,267,001,15,3.633,"[53.3, 26.7, 13.3, 6.7, None, None, None, None, None, None, None, None, None, None, None]"
4716,Kendo:Intgratn-Mrtl&Lib Art,L&S,295,277,001,14,3.857,"[78.6, 14.3, 7.1, None, None, None, None, None, None, None, None, None, None, None, None]"
4717,Humanities Topics in EAS,L&S,295,300,003,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4718,Fifth Semester Chinese,L&S,295,301,001,42,3.659,"[73.8, 11.9, 2.4, 2.4, 2.4, 2.4, 2.4, None, None, None, None, None, 2.4, None, None]"
4719,Fifth Semester Chinese,L&S,295,303,001,28,3.56,"[42.9, 25.0, 14.3, 3.6, 3.6, None, None, 7.1, None, None, None, None, 3.6, None, None]"
4720,Third Semester Chinese,L&S,295,317,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4721,First Semester Japanese,L&S,295,319,002,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4722,First Semester Japanese,L&S,295,321,001,20,3.632,"[55.0, 20.0, 15.0, None, 5.0, None, None, 5.0, None, None, None, None, None, None, None]"
4723,Elementary Korean,L&S,295,325,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4724,Third Semester Japanese,L&S,295,327,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4725,Chinese Conversation,L&S,295,333,001,23,3.833,"[73.9, 4.3, 13.0, None, None, None, None, None, None, None, None, None, 8.7, None, None]"
4726,Intmed Japanese Conversatn,L&S,295,335,001,19,3.605,"[36.8, 47.4, 15.8, None, None, None, None, None, None, None, None, None, None, None, None]"
4727,Third Semester Korean,L&S,295,345,001,25,3.388,"[40.0, 28.0, 16.0, 4.0, 12.0, None, None, None, None, None, None, None, None, None, None]"
4728,Fifth Semester Korean,L&S,295,347,001,10,3.95,"[90.0, 10.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4729,Introduction to Taoism,L&S,295,350,001,29,3.47,"[31.0, 34.5, 13.8, 10.3, None, None, None, None, None, None, None, None, 6.9, 3.4, None]"
4730,Survey of Chinese Literature,L&S,295,351,001,19,3.853,"[68.4, 15.8, 5.3, None, None, None, None, None, None, None, None, None, 10.5, None, None]"
4731,Survey of Japanese Literature,L&S,295,353,001,18,3.412,"[27.8, 33.3, 22.2, 11.1, None, None, None, None, None, None, None, None, 5.6, None, None]"
4732,Intermed Tech Japanese I,L&S,295,374,001,12,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
4733,Seventh Semester Chinese,L&S,295,401,001,17,3.824,"[82.4, 11.8, None, None, 5.9, None, None, None, None, None, None, None, None, None, None]"
4734,Seventh Semester Japanese,L&S,295,403,001,18,3.667,"[50.0, 33.3, 16.7, None, None, None, None, None, None, None, None, None, None, None, None]"
4735,Seventh Semester Korean,L&S,295,405,001,17,3.882,"[76.5, 23.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4736,Intro to Chinese Linguistics,L&S,295,431,001,24,3.604,"[45.8, 37.5, 12.5, None, 4.2, None, None, None, None, None, None, None, None, None, None]"
4737,Intro-Japanese Linguistics,L&S,295,434,001,11,3.6,"[45.5, 18.2, 27.3, None, None, None, None, None, None, None, None, None, 9.1, None, None]"
4738,Japanese for Bus & Industry,L&S,295,601,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4739,History of Chinese Language,L&S,295,631,001,7,3.917,"[71.4, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4740,Directed Study,L&S,295,698,020,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4741,Directed Study,L&S,295,699,016,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4742,Directed Study,L&S,295,699,020,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4743,Directed Study,L&S,295,699,035,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4744,Directed Study,L&S,295,699,040,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4745,E ASIAN LANGUAGES & LITERA,L&S,295,699,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4746,Studies-Japanese Literature,L&S,295,763,001,7,4.0,"[28.6, None, None, None, None, None, None, None, None, None, None, None, 71.4, None, None]"
4747,Stdys-Japanese Linguistics,L&S,295,775,001,7,3.5,"[14.3, 57.1, 14.3, None, None, None, None, None, None, None, None, None, 14.3, None, None]"
4748,Reading for Research,L&S,295,799,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4749,Smr-Chinese Literature,L&S,295,951,001,10,3.929,"[60.0, 10.0, None, None, None, None, None, None, None, None, None, None, 30.0, None, None]"
4750,Smr-Chinese Literature,L&S,295,990,017,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4751,Smr-Chinese Literature,L&S,295,990,023,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4752,Smr-Chinese Literature,L&S,295,990,025,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4753,Smr-Chinese Literature,L&S,295,990,027,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4754,Smr-Chinese Literature,L&S,295,990,035,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4755,Smr-Chinese Literature,L&S,295,990,040,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4756,Smr-Chinese Literature,L&S,295,990,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4757,Smr-Chinese Literature,L&S,295,990,050,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4758,Independent Research,L&S,295,999,055,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4759,ECONOMICS,L&S,296,101,001,393,3.047,"[19.1, 21.6, 28.0, 17.8, 11.2, 1.8, 0.5, None, None, None, None, None, None, None, None]"
4760,ECONOMICS,L&S,296,101,002,415,3.101,"[25.5, 22.2, 25.1, 15.9, 5.3, 4.8, 1.2, None, None, None, None, None, None, None, None]"
4761,ECONOMICS,L&S,296,101,003,322,3.167,"[24.8, 23.9, 26.1, 13.0, 9.9, 1.9, None, 0.3, None, None, None, None, None, None, None]"
4762,ECONOMICS,L&S,296,101,004,323,3.055,"[14.6, 20.1, 37.8, 20.4, 4.6, 1.2, 0.6, 0.3, None, None, None, None, 0.3, None, None]"
4763,Principles-Microeconomics,L&S,296,102,001,235,2.864,"[14.5, 17.0, 23.8, 24.7, 15.7, 4.3, None, None, None, None, None, None, None, None, None]"
4764,Principles-Microeconomics,L&S,296,102,002,149,2.953,"[23.5, 16.8, 20.1, 20.8, 12.1, 4.0, 2.0, None, None, None, None, None, None, 0.7, None]"
4765,Principles-Microeconomics,L&S,296,102,003,274,3.0,"[23.4, 16.4, 20.4, 20.1, 17.2, None, 1.5, 0.4, None, None, None, None, 0.4, 0.4, None]"
4766,Internship Economics,L&S,296,228,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4767,Internship Economics,L&S,296,300,001,13,2.577,"[7.7, 30.8, 15.4, 23.1, None, 15.4, 7.7, None, None, None, None, None, None, None, None]"
4768,Internship Economics,L&S,296,300,002,8,2.813,"[None, 37.5, 25.0, 25.0, None, 12.5, None, None, None, None, None, None, None, None, None]"
4769,Introduction to Finance,L&S,296,301,001,91,3.346,"[29.7, 33.0, 20.9, 12.1, 3.3, 1.1, None, None, None, None, None, None, None, None, None]"
4770,Introduction to Finance,L&S,296,301,002,113,3.035,"[16.8, 29.2, 23.9, 15.0, 11.5, 1.8, 1.8, None, None, None, None, None, None, None, None]"
4771,Introduction to Finance,L&S,296,301,003,122,3.326,"[32.0, 18.0, 33.6, 13.9, 1.6, None, None, None, None, None, None, None, 0.8, None, None]"
4772,Intmed Microeconomic Theory,L&S,296,302,001,161,2.925,"[11.2, 26.7, 27.3, 20.5, 8.7, 3.7, 1.9, None, None, None, None, None, None, None, None]"
4773,Intmed Microeconomic Theory,L&S,296,302,002,156,2.697,"[8.3, 21.2, 26.9, 13.5, 18.6, 9.0, 1.9, None, None, None, None, None, 0.6, None, None]"
4774,Developmnt-Economic Thought,L&S,296,305,001,35,3.21,"[37.1, 14.3, 11.4, 5.7, 17.1, 2.9, None, None, 2.9, None, None, None, 5.7, None, 2.9]"
4775,The Real Estate Process,L&S,296,306,001,51,2.92,"[21.6, 5.9, 39.2, 13.7, 11.8, 3.9, 2.0, None, None, None, None, None, 2.0, None, None]"
4776,The Real Estate Process,L&S,296,310,001,148,2.878,"[18.9, 16.9, 22.3, 18.2, 16.9, 4.7, 1.4, None, None, None, None, None, None, 0.7, None]"
4777,The Real Estate Process,L&S,296,310,002,124,3.201,"[21.8, 25.0, 33.9, 12.9, 3.2, None, 1.6, None, None, None, None, None, 0.8, 0.8, None]"
4778,Intmed Microecon-Adv Treatment,L&S,296,311,001,21,3.6,"[52.4, 19.0, 19.0, None, 4.8, None, None, None, None, None, None, None, 4.8, None, None]"
4779,Intmed Microecon-Adv Treatment,L&S,296,320,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4780,Intmed Microecon-Adv Treatment,L&S,296,320,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4781,Intmed Microecon-Adv Treatment,L&S,296,320,003,6,3.25,"[33.3, None, 50.0, 16.7, None, None, None, None, None, None, None, None, None, None, None]"
4782,Money and Banking,L&S,296,330,001,184,2.832,"[13.6, 18.5, 19.0, 26.1, 19.6, 2.7, 0.5, None, None, None, None, None, None, None, None]"
4783,Environmental Economics,L&S,296,343,001,74,2.766,"[23.0, 10.8, 21.6, 16.2, 18.9, 4.1, 5.4, None, None, None, None, None, None, None, None]"
4784,Contemporary Economic Issues,L&S,296,390,001,29,2.929,"[13.8, 13.8, 34.5, 20.7, 10.3, 3.4, None, None, None, None, None, None, None, None, 3.4]"
4785,Contemporary Economic Issues,L&S,296,410,001,52,2.721,"[9.6, 23.1, 19.2, 25.0, 13.5, 5.8, 3.8, None, None, None, None, None, None, None, None]"
4786,Contemporary Economic Issues,L&S,296,410,002,54,3.139,"[31.5, 16.7, 20.4, 18.5, 11.1, None, 1.9, None, None, None, None, None, None, None, None]"
4787,Introductory Econometrics,L&S,296,420,001,21,3.548,"[33.3, 47.6, 14.3, 4.8, None, None, None, None, None, None, None, None, None, None, None]"
4788,Introductory Econometrics,L&S,296,420,002,13,3.269,"[23.1, 23.1, 38.5, 15.4, None, None, None, None, None, None, None, None, None, None, None]"
4789,The Financial System,L&S,296,435,001,36,3.2,"[33.3, 16.7, 30.6, 5.6, 5.6, 2.8, 2.8, None, None, None, None, None, 2.8, None, None]"
4790,Analytical Public Finance,L&S,296,441,001,80,3.253,"[36.3, 18.8, 20.0, 16.3, 5.0, None, 2.5, None, None, None, None, None, None, 1.3, None]"
4791,Wages and the Labor Market,L&S,296,450,001,103,3.095,"[12.6, 31.1, 32.0, 16.5, 6.8, None, 1.0, None, None, None, None, None, None, None, None]"
4792,Behavioral Economics,L&S,296,455,001,96,3.409,"[41.7, 13.5, 31.3, 7.3, 4.2, None, None, None, None, None, None, None, None, 1.0, 1.0]"
4793,Indust Struct&Comptitv Stratgy,L&S,296,458,001,40,3.588,"[52.5, 22.5, 15.0, 10.0, None, None, None, None, None, None, None, None, None, None, None]"
4794,Internatl Trade & Finance,L&S,296,464,001,113,2.914,"[15.0, 14.2, 33.6, 16.8, 14.2, 2.7, 0.9, None, None, None, None, None, 0.9, 1.8, None]"
4795,Intl Industrial Organizations,L&S,296,467,001,40,2.975,"[22.5, 20.0, 30.0, 10.0, 10.0, 2.5, 5.0, None, None, None, None, None, None, None, None]"
4796,Game Theory & Economic Anal,L&S,296,521,001,52,3.203,"[25.0, 28.8, 19.2, 15.4, 9.6, None, None, None, None, None, None, None, None, None, 1.9]"
4797,Law and Economics,L&S,296,522,001,126,3.087,"[23.0, 11.9, 41.3, 13.5, 7.1, 3.2, None, None, None, None, None, None, None, None, None]"
4798,Philosophy and Economics,L&S,296,524,001,8,3.5,"[12.5, 37.5, 12.5, None, None, None, None, 12.5, None, None, None, None, None, None, 25.0]"
4799,Quant Mthds-Ag & Appl Econ,L&S,296,526,001,6,3.75,"[50.0, None, 16.7, None, None, None, None, 16.7, None, None, None, None, 16.7, None, None]"
4800,Economics of Health Care,L&S,296,548,001,33,3.391,"[21.2, 39.4, 30.3, 6.1, None, None, None, None, None, None, None, None, None, None, 3.0]"
4801,Honors Thesis,L&S,296,581,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4802,Population Economics,L&S,296,623,001,28,3.204,"[28.6, 25.0, 14.3, 14.3, 14.3, None, None, None, None, None, None, None, None, 3.6, None]"
4803,Directed Study,L&S,296,698,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4804,Directed Study,L&S,296,699,002,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4805,Directed Study,L&S,296,699,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4806,Mathematics for Economists,L&S,296,700,001,86,3.459,"[32.6, 33.7, 29.1, 2.3, 2.3, None, None, None, None, None, None, None, None, None, None]"
4807,Microeconomics I,L&S,296,701,001,86,3.756,"[61.6, 30.2, 7.0, None, 1.2, None, None, None, None, None, None, None, None, None, None]"
4808,Mathematical Economics I,L&S,296,703,001,54,3.864,"[72.2, 22.2, 1.9, None, None, None, None, 1.9, None, None, None, None, 1.9, None, None]"
4809,Econometrics I,L&S,296,704,001,88,3.722,"[56.8, 33.0, 8.0, 2.3, None, None, None, None, None, None, None, None, None, None, None]"
4810,Econometrics III,L&S,296,706,001,72,3.662,"[44.4, 41.7, 12.5, None, None, None, None, None, None, None, None, None, 1.4, None, None]"
4811,Econ Stats & Econometrics I,L&S,296,709,001,69,3.363,"[23.2, 33.3, 37.7, 2.9, 1.4, None, None, None, None, None, None, None, 1.4, None, None]"
4812,Thry: Microeconomics Seqnce,L&S,296,711,001,74,3.349,"[25.7, 23.0, 45.9, 2.7, 1.4, None, None, None, None, None, None, None, 1.4, None, None]"
4813,Thry: Macroeconomics Seqnce,L&S,296,712,001,68,3.529,"[36.8, 32.4, 30.9, None, None, None, None, None, None, None, None, None, None, None, None]"
4814,Econometric Methods,L&S,296,715,001,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4815,Public Finance & Fiscal Pol,L&S,296,741,001,7,4.0,"[85.7, None, None, None, None, None, None, 14.3, None, None, None, None, None, None, None]"
4816,Labor Economics,L&S,296,750,001,15,3.538,"[40.0, 26.7, 13.3, None, 6.7, None, None, None, None, None, None, None, 13.3, None, None]"
4817,Empir Anal-Ind Org&Pub Pol,L&S,296,762,001,13,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4818,Adv Microeconomic Theory I,L&S,296,805,001,7,3.5,"[14.3, 71.4, 14.3, None, None, None, None, None, None, None, None, None, None, None, None]"
4819,Adv Microeconomic Theory I,L&S,296,899,001,7,3.818,"[42.9, None, 14.3, None, None, None, None, 42.9, None, None, None, None, None, None, None]"
4820,Adv Microeconomic Theory I,L&S,296,899,002,18,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4821,Adv Microeconomic Theory I,L&S,296,899,003,22,3.895,"[68.2, 18.2, None, None, None, None, None, None, None, None, None, None, 13.6, None, None]"
4822,Wrkshp in Math Econ Theory,L&S,296,901,001,15,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
